Default schedule
Rate	71.43
Rev Jump	14.29
Prior Change	14.29
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Prior Change Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
702	0.280627	147	0.020408	151	0.754967	0.949290	702	0.280627	0.314000	0.325214	
725	0.268966	142	0.028169	133	0.744361	0.949290	725	0.268966	0.298000	0.325203	
705	0.276596	163	0.006135	132	0.765152	0.949290	705	0.276596	0.297000	0.325191	
714	0.243697	149	0.000000	137	0.788321	0.949290	714	0.243697	0.282000	0.325173	
723	0.313970	119	0.016807	158	0.797468	0.949290	723	0.313970	0.355000	0.325185	
737	0.302578	135	0.044444	128	0.757812	0.949290	737	0.302578	0.326000	0.325186	
721	0.285714	158	0.012658	121	0.710744	0.949290	721	0.285714	0.294000	0.325173	
726	0.274105	137	0.007299	137	0.781022	0.949290	726	0.274105	0.307000	0.325165	
700	0.307143	153	0.006536	147	0.693878	0.949290	700	0.307143	0.318000	0.325162	
724	0.281768	140	0.007143	136	0.705882	0.949290	724	0.281768	0.301000	0.325152	
702	0.264957	129	0.046512	169	0.775148	0.949290	702	0.264957	0.323000	0.325151	
720	0.294444	136	0.022059	144	0.708333	0.949290	720	0.294444	0.317000	0.325148	
732	0.251366	127	0.007874	141	0.794326	0.949290	732	0.251366	0.297000	0.325136	
736	0.250000	133	0.022556	131	0.732824	0.949290	736	0.250000	0.283000	0.325118	
735	0.310204	134	0.007463	131	0.763359	0.949290	735	0.310204	0.329000	0.325120	
721	0.251040	143	0.020979	136	0.794118	0.949290	721	0.251040	0.292000	0.325106	
735	0.277551	130	0.015385	135	0.748148	0.949290	735	0.277551	0.307000	0.325098	
719	0.260083	119	0.000000	162	0.771605	0.949290	719	0.260083	0.312000	0.325093	
706	0.270538	135	0.000000	159	0.761006	0.949290	706	0.270538	0.312000	0.325088	
706	0.271955	138	0.014493	156	0.737179	0.949290	706	0.271955	0.309000	0.325081	
752	0.267287	114	0.017544	134	0.746269	0.949290	752	0.267287	0.303000	0.325072	
715	0.283916	145	0.013793	140	0.807143	0.949290	715	0.283916	0.318000	0.325069	
718	0.316156	143	0.034965	139	0.755396	0.949290	718	0.316156	0.337000	0.325074	
718	0.252089	148	0.013514	134	0.753731	0.949290	718	0.252089	0.284000	0.325057	
725	0.286897	130	0.030769	145	0.813793	0.949290	725	0.286897	0.330000	0.325059	
713	0.276297	143	0.013986	144	0.715278	0.949290	713	0.276297	0.302000	0.325049	
728	0.265110	144	0.020833	128	0.679688	0.949290	728	0.265110	0.283000	0.325031	
723	0.286307	130	0.007692	147	0.741497	0.949290	723	0.286307	0.317000	0.325028	
723	0.313970	127	0.023622	150	0.786667	0.949290	723	0.313970	0.348000	0.325038	
710	0.280282	134	0.000000	156	0.737179	0.949290	710	0.280282	0.314000	0.325033	
731	0.292750	131	0.007634	138	0.768116	0.949290	731	0.292750	0.321000	0.325031	
701	0.293866	142	0.007042	157	0.751592	0.949290	701	0.293866	0.325000	0.325031	
714	0.246499	132	0.015152	154	0.766234	0.949290	714	0.246499	0.296000	0.325019	
726	0.293388	140	0.021429	134	0.701493	0.949290	726	0.293388	0.310000	0.325013	
707	0.285714	139	0.007194	154	0.707792	0.949290	707	0.285714	0.312000	0.325008	
713	0.290323	135	0.007407	152	0.677632	0.949290	713	0.290323	0.311000	0.325002	
699	0.261803	151	0.000000	150	0.720000	0.949290	699	0.261803	0.291000	0.324988	
723	0.301521	146	0.027397	131	0.763359	0.949290	723	0.301521	0.322000	0.324987	
732	0.252732	135	0.014815	133	0.781955	0.949290	732	0.252732	0.291000	0.324973	
677	0.280650	146	0.020548	177	0.762712	0.949290	677	0.280650	0.328000	0.324974	
716	0.263966	128	0.000000	156	0.750000	0.949290	716	0.263966	0.306000	0.324966	
708	0.276836	130	0.000000	162	0.765432	0.949290	708	0.276836	0.320000	0.324964	
724	0.272099	136	0.022059	140	0.707143	0.949290	724	0.272099	0.299000	0.324953	
691	0.314038	164	0.012195	145	0.655172	0.949290	691	0.314038	0.314000	0.324949	
701	0.243937	149	0.040268	150	0.746667	0.949290	701	0.243937	0.289000	0.324934	
738	0.272358	127	0.007874	135	0.733333	0.949290	738	0.272358	0.301000	0.324924	
696	0.245690	137	0.021898	167	0.784431	0.949290	696	0.245690	0.305000	0.324916	
704	0.271307	151	0.000000	145	0.800000	0.949290	704	0.271307	0.307000	0.324908	
720	0.290278	130	0.000000	150	0.826667	0.949290	720	0.290278	0.333000	0.324912	
695	0.258993	142	0.007042	163	0.730061	0.949290	695	0.258993	0.300000	0.324901	
736	0.255435	122	0.000000	142	0.802817	0.949290	736	0.255435	0.302000	0.324892	
705	0.273759	144	0.013889	151	0.781457	0.949290	705	0.273759	0.313000	0.324887	
719	0.251739	132	0.000000	149	0.785235	0.949290	719	0.251739	0.298000	0.324876	
736	0.270380	122	0.016393	142	0.767606	0.949290	736	0.270380	0.310000	0.324870	
729	0.274348	139	0.007194	132	0.818182	0.949290	729	0.274348	0.309000	0.324863	
719	0.268428	124	0.008065	157	0.732484	0.949290	719	0.268428	0.309000	0.324857	
705	0.282270	153	0.000000	142	0.732394	0.949290	705	0.282270	0.303000	0.324848	
705	0.276596	147	0.000000	148	0.729730	0.949290	705	0.276596	0.303000	0.324839	
732	0.288251	132	0.022727	136	0.742647	0.949290	732	0.288251	0.315000	0.324835	
738	0.265583	131	0.000000	131	0.763359	0.949290	738	0.265583	0.296000	0.324823	
716	0.282123	134	0.029851	150	0.740000	0.949290	716	0.282123	0.317000	0.324820	
742	0.265499	130	0.030769	128	0.757812	0.949290	742	0.265499	0.298000	0.324809	
715	0.239161	132	0.007576	153	0.712418	0.949290	715	0.239161	0.281000	0.324791	
725	0.257931	136	0.007353	139	0.776978	0.949290	725	0.257931	0.296000	0.324779	
724	0.274862	153	0.013072	123	0.764228	0.949290	724	0.274862	0.295000	0.324767	
710	0.291549	124	0.016129	166	0.825301	0.949290	710	0.291549	0.346000	0.324776	
720	0.283333	143	0.000000	137	0.781022	0.949290	720	0.283333	0.311000	0.324770	
752	0.259309	125	0.024000	123	0.804878	0.949290	752	0.259309	0.297000	0.324759	
712	0.252809	137	0.007299	151	0.768212	0.949290	712	0.252809	0.297000	0.324747	
718	0.285515	144	0.020833	138	0.731884	0.949290	718	0.285515	0.309000	0.324741	
707	0.275813	132	0.007576	161	0.770186	0.949290	707	0.275813	0.320000	0.324739	
737	0.251018	138	0.021739	125	0.696000	0.949290	737	0.251018	0.275000	0.324719	
722	0.272853	124	0.000000	154	0.759740	0.949290	722	0.272853	0.314000	0.324714	
730	0.280822	126	0.047619	144	0.673611	0.949290	730	0.280822	0.308000	0.324707	
721	0.307906	136	0.022059	143	0.727273	0.949290	721	0.307906	0.329000	0.324709	
705	0.302128	143	0.041958	152	0.750000	0.949290	705	0.302128	0.333000	0.324712	
718	0.307799	151	0.046358	131	0.648855	0.949290	718	0.307799	0.313000	0.324708	
726	0.309917	120	0.008333	154	0.649351	0.949290	726	0.309917	0.326000	0.324708	
715	0.311888	133	0.030075	152	0.743421	0.949290	715	0.311888	0.340000	0.324714	
746	0.305630	120	0.058333	134	0.708955	0.949290	746	0.305630	0.330000	0.324717	
730	0.278082	130	0.007692	140	0.757143	0.949290	730	0.278082	0.310000	0.324711	
715	0.311888	138	0.014493	147	0.714286	0.949290	715	0.311888	0.330000	0.324713	
727	0.275103	130	0.015385	143	0.741259	0.949290	727	0.275103	0.308000	0.324706	
727	0.327373	138	0.043478	135	0.785185	0.949290	727	0.327373	0.350000	0.324716	
724	0.418508	117	0.102564	159	0.798742	0.949290	724	0.418508	0.442000	0.324764	
748	0.108289	114	0.017544	138	0.789855	1.771535	748	0.108289	0.192000	0.324710	
699	0.246066	158	0.018987	143	0.769231	1.063084	699	0.246066	0.285000	0.324694	
736	0.213315	125	0.040000	139	0.733813	1.063084	736	0.213315	0.264000	0.324669	
726	0.223140	144	0.013889	130	0.830769	1.063084	726	0.223140	0.272000	0.324648	
704	0.250000	139	0.014388	157	0.745223	1.063084	704	0.250000	0.295000	0.324636	
728	0.271978	135	0.029630	137	0.729927	1.063084	728	0.271978	0.302000	0.324627	
704	0.265625	150	0.013333	146	0.739726	1.063084	704	0.265625	0.297000	0.324616	
742	0.292453	120	0.033333	138	0.746377	1.063084	742	0.292453	0.324000	0.324615	
701	0.256776	153	0.013072	146	0.787671	1.063084	701	0.256776	0.297000	0.324604	
724	0.243094	141	0.007092	135	0.711111	1.063084	724	0.243094	0.273000	0.324583	
733	0.207367	128	0.000000	139	0.834532	1.063084	733	0.207367	0.268000	0.324560	
741	0.225371	108	0.000000	151	0.741722	1.063084	741	0.225371	0.279000	0.324542	
728	0.230769	119	0.025210	153	0.738562	1.063084	728	0.230769	0.284000	0.324526	
729	0.237311	139	0.007194	132	0.772727	1.063084	729	0.237311	0.276000	0.324506	
716	0.219274	137	0.014599	147	0.755102	1.063084	716	0.219274	0.270000	0.324484	
708	0.193503	162	0.000000	130	0.800000	1.063084	708	0.193503	0.241000	0.324450	
722	0.211911	132	0.015152	146	0.732877	1.043777	722	0.211911	0.262000	0.324425	
730	0.232877	128	0.015625	142	0.809859	1.043777	730	0.232877	0.287000	0.324410	
723	0.225450	135	0.000000	142	0.760563	1.043777	723	0.225450	0.271000	0.324388	
717	0.260809	130	0.015385	153	0.732026	1.043777	717	0.260809	0.301000	0.324379	
739	0.248985	136	0.036765	125	0.752000	1.043777	739	0.248985	0.283000	0.324362	
736	0.270380	141	0.007092	123	0.707317	1.043777	736	0.270380	0.287000	0.324347	
725	0.208276	132	0.000000	143	0.692308	1.043777	725	0.208276	0.250000	0.324317	
708	0.214689	140	0.000000	152	0.717105	1.043777	708	0.214689	0.261000	0.324292	
720	0.251389	136	0.029412	144	0.770833	1.043777	720	0.251389	0.296000	0.324281	
721	0.219140	132	0.022727	147	0.775510	1.043777	721	0.219140	0.275000	0.324261	
731	0.210670	116	0.025862	153	0.764706	1.043777	731	0.210670	0.274000	0.324241	
710	0.233803	133	0.000000	157	0.789809	1.043777	710	0.233803	0.290000	0.324227	
734	0.269755	129	0.007752	137	0.744526	1.043777	734	0.269755	0.301000	0.324217	
720	0.238889	152	0.019737	128	0.734375	1.043777	720	0.238889	0.269000	0.324195	
692	0.238439	141	0.021277	167	0.742515	1.043777	692	0.238439	0.292000	0.324182	
723	0.261411	126	0.023810	151	0.768212	1.043777	723	0.261411	0.308000	0.324176	
718	0.203343	142	0.014085	140	0.757143	1.043777	718	0.203343	0.254000	0.324148	
715	0.223776	122	0.016393	163	0.766871	1.043777	715	0.223776	0.287000	0.324133	
726	0.216253	122	0.016393	152	0.736842	1.043777	726	0.216253	0.271000	0.324112	
723	0.239281	112	0.000000	165	0.793939	1.043777	723	0.239281	0.304000	0.324104	
755	0.219868	125	0.000000	120	0.766667	1.043777	755	0.219868	0.258000	0.324077	
689	0.224964	156	0.025641	155	0.722581	1.043777	689	0.224964	0.271000	0.324056	
731	0.206566	125	0.000000	144	0.715278	1.043777	731	0.206566	0.254000	0.324028	
720	0.237500	126	0.000000	154	0.733766	1.043777	720	0.237500	0.284000	0.324012	
719	0.226704	144	0.020833	137	0.715328	1.043777	719	0.226704	0.264000	0.323988	
718	0.236769	134	0.022388	148	0.695946	1.043777	718	0.236769	0.276000	0.323969	
730	0.258904	123	0.008130	147	0.768707	1.043777	730	0.258904	0.303000	0.323960	
735	0.250340	130	0.015385	135	0.807407	1.043777	735	0.250340	0.295000	0.323949	
702	0.222222	160	0.031250	138	0.739130	1.043777	702	0.222222	0.263000	0.323924	
701	0.249643	140	0.028571	159	0.710692	1.043777	701	0.249643	0.292000	0.323912	
756	0.279101	113	0.044248	131	0.702290	1.043777	756	0.279101	0.308000	0.323905	
709	0.252468	141	0.028369	150	0.680000	1.043777	709	0.252468	0.285000	0.323890	
738	0.262873	134	0.014925	128	0.648438	1.043777	738	0.262873	0.279000	0.323872	
746	0.289544	127	0.047244	127	0.708661	1.043777	746	0.289544	0.312000	0.323867	
721	0.238558	122	0.032787	157	0.757962	1.043777	721	0.238558	0.295000	0.323856	
725	0.259310	146	0.027397	129	0.689922	1.043777	725	0.259310	0.281000	0.323839	
712	0.259831	150	0.053333	138	0.724638	1.043777	712	0.259831	0.293000	0.323827	
722	0.285319	127	0.007874	151	0.695364	1.043777	722	0.285319	0.312000	0.323822	
725	0.249655	147	0.047619	128	0.648438	1.043777	725	0.249655	0.271000	0.323801	
735	0.259864	124	0.032258	141	0.638298	1.043777	735	0.259864	0.285000	0.323785	
728	0.263736	130	0.000000	142	0.661972	1.043777	728	0.263736	0.286000	0.323770	
736	0.259511	122	0.065574	142	0.697183	1.043777	736	0.259511	0.298000	0.323760	
714	0.270308	150	0.026667	136	0.691176	1.043777	714	0.270308	0.291000	0.323747	
719	0.278164	142	0.014085	139	0.676259	1.043777	719	0.278164	0.296000	0.323736	
726	0.272727	124	0.000000	150	0.726667	1.043777	726	0.272727	0.307000	0.323730	
683	0.265007	157	0.012739	160	0.693750	1.043777	683	0.265007	0.294000	0.323718	
710	0.215493	141	0.014184	149	0.657718	1.043777	710	0.215493	0.253000	0.323690	
714	0.261905	139	0.014388	147	0.612245	1.043777	714	0.261905	0.279000	0.323672	
695	0.261871	135	0.014815	170	0.694118	1.043777	695	0.261871	0.302000	0.323664	
713	0.246844	144	0.041667	143	0.783217	1.043777	713	0.246844	0.294000	0.323652	
700	0.257143	156	0.012821	144	0.798611	1.043777	700	0.257143	0.297000	0.323641	
729	0.230453	131	0.038168	140	0.735714	1.043777	729	0.230453	0.276000	0.323622	
733	0.206003	118	0.033898	149	0.758389	1.043777	733	0.206003	0.268000	0.323600	
709	0.246827	148	0.020270	143	0.769231	1.043777	709	0.246827	0.288000	0.323586	
731	0.258550	127	0.007874	142	0.753521	1.043777	731	0.258550	0.297000	0.323576	
735	0.239456	126	0.000000	139	0.705036	1.043777	735	0.239456	0.274000	0.323556	
713	0.227209	131	0.022901	156	0.743590	1.043777	713	0.227209	0.281000	0.323540	
708	0.227401	137	0.029197	155	0.754839	1.043777	708	0.227401	0.282000	0.323523	
719	0.229485	124	0.056452	157	0.738854	1.043777	719	0.229485	0.288000	0.323509	
736	0.241848	123	0.008130	141	0.758865	1.043777	736	0.241848	0.286000	0.323494	
750	0.264000	147	0.027211	103	0.766990	1.043777	750	0.264000	0.281000	0.323478	
701	0.233951	156	0.006410	143	0.811189	1.043777	701	0.233951	0.281000	0.323461	
747	0.286479	114	0.008772	139	0.719424	1.043777	747	0.286479	0.315000	0.323458	
725	0.257931	137	0.014599	138	0.797101	1.043777	725	0.257931	0.299000	0.323448	
703	0.231863	147	0.013605	150	0.773333	1.043777	703	0.231863	0.281000	0.323431	
725	0.248276	135	0.029630	140	0.771429	1.043777	725	0.248276	0.292000	0.323419	
704	0.245739	154	0.051948	142	0.830986	1.043777	704	0.245739	0.299000	0.323409	
746	0.268097	120	0.000000	134	0.582090	1.043777	746	0.268097	0.278000	0.323391	
712	0.286517	137	0.014599	151	0.682119	1.043777	712	0.286517	0.309000	0.323386	
725	0.268966	136	0.029412	139	0.661871	1.043777	725	0.268966	0.291000	0.323373	
716	0.258380	135	0.022222	149	0.744966	1.043777	716	0.258380	0.299000	0.323364	
742	0.247978	122	0.040984	136	0.691176	1.043777	742	0.247978	0.283000	0.323348	
724	0.269337	124	0.040323	152	0.657895	1.043777	724	0.269337	0.300000	0.323339	
711	0.292546	140	0.050000	149	0.617450	1.043777	711	0.292546	0.307000	0.323332	
699	0.250358	133	0.067669	168	0.744048	1.043777	699	0.250358	0.309000	0.323327	
728	0.299451	116	0.034483	156	0.839744	1.043777	728	0.299451	0.353000	0.323338	
716	0.263966	131	0.030534	153	0.764706	1.043777	716	0.263966	0.310000	0.323333	
710	0.205634	135	0.000000	155	0.729032	1.043777	710	0.205634	0.259000	0.323308	
702	0.247863	144	0.006944	154	0.766234	1.043777	702	0.247863	0.293000	0.323296	
725	0.273103	131	0.030534	144	0.708333	1.043777	725	0.273103	0.304000	0.323288	
685	0.242336	153	0.000000	162	0.740741	1.043777	685	0.242336	0.286000	0.323274	
710	0.261972	143	0.027972	147	0.789116	1.043777	710	0.261972	0.306000	0.323267	
721	0.245492	135	0.029630	144	0.756944	1.043777	721	0.245492	0.290000	0.323254	
720	0.283333	136	0.014706	144	0.756944	1.043777	720	0.283333	0.315000	0.323251	
736	0.232337	134	0.022388	130	0.692308	1.043777	736	0.232337	0.264000	0.323228	
718	0.257660	142	0.028169	140	0.750000	1.043777	718	0.257660	0.294000	0.323216	
731	0.291382	120	0.025000	149	0.704698	1.043777	731	0.291382	0.321000	0.323215	
731	0.251710	134	0.029851	135	0.718519	1.043777	731	0.251710	0.285000	0.323201	
733	0.279673	135	0.014815	132	0.681818	1.043777	733	0.279673	0.297000	0.323190	
724	0.255525	120	0.033333	156	0.705128	1.043777	724	0.255525	0.299000	0.323181	
639	0.195618	168	0.011905	193	0.782383	1.043777	639	0.195618	0.278000	0.323163	
641	0.207488	157	0.000000	202	0.797030	0.906889	641	0.207488	0.294000	0.323152	
647	0.258114	149	0.013423	204	0.735294	0.906889	647	0.258114	0.319000	0.323150	
650	0.233846	173	0.000000	177	0.751412	0.906889	650	0.233846	0.285000	0.323136	
630	0.200000	159	0.012579	211	0.734597	0.906889	630	0.200000	0.283000	0.323120	
625	0.270400	178	0.000000	197	0.751269	0.906889	625	0.270400	0.317000	0.323118	
639	0.248826	162	0.012346	199	0.773869	0.906889	639	0.248826	0.315000	0.323114	
603	0.248756	188	0.000000	209	0.736842	0.906889	603	0.248756	0.304000	0.323107	
639	0.234742	174	0.000000	187	0.754011	0.906889	639	0.234742	0.291000	0.323095	
642	0.210280	171	0.000000	187	0.754011	0.906889	642	0.210280	0.276000	0.323076	
630	0.212698	161	0.000000	209	0.770335	0.906889	630	0.212698	0.295000	0.323065	
640	0.256250	167	0.000000	193	0.839378	0.906889	640	0.256250	0.326000	0.323067	
628	0.264331	158	0.000000	214	0.747664	0.906889	628	0.264331	0.326000	0.323068	
622	0.241158	191	0.000000	187	0.764706	0.906889	622	0.241158	0.293000	0.323056	
656	0.291159	157	0.025478	187	0.759358	0.906889	656	0.291159	0.337000	0.323061	
727	0.276479	123	0.008130	150	0.720000	0.906889	727	0.276479	0.310000	0.323056	
725	0.311724	136	0.022059	139	0.733813	0.906889	725	0.311724	0.331000	0.323059	
716	0.294693	157	0.025478	127	0.716535	0.906889	716	0.294693	0.306000	0.323053	
713	0.291725	142	0.035211	145	0.765517	0.906889	713	0.291725	0.324000	0.323053	
742	0.315364	125	0.024000	133	0.691729	0.906889	742	0.315364	0.329000	0.323056	
713	0.297335	152	0.013158	135	0.725926	0.906889	713	0.297335	0.312000	0.323051	
719	0.329624	149	0.013423	132	0.712121	0.906889	719	0.329624	0.333000	0.323055	
725	0.306207	142	0.021127	133	0.751880	0.906889	725	0.306207	0.325000	0.323056	
741	0.259109	105	0.000000	154	0.746753	0.906889	741	0.259109	0.307000	0.323050	
716	0.286313	142	0.007042	142	0.746479	0.906889	716	0.286313	0.312000	0.323045	
700	0.305714	148	0.027027	152	0.723684	0.906889	700	0.305714	0.328000	0.323047	
722	0.245152	124	0.040323	154	0.805195	0.906889	722	0.245152	0.306000	0.323041	
758	0.294195	122	0.016393	120	0.708333	0.906889	758	0.294195	0.310000	0.323036	
727	0.305365	134	0.000000	139	0.719424	0.906889	727	0.305365	0.322000	0.323035	
719	0.293463	157	0.000000	124	0.741935	0.906889	719	0.293463	0.303000	0.323028	
724	0.262431	130	0.000000	146	0.773973	0.906889	724	0.262431	0.303000	0.323020	
734	0.265668	122	0.016393	144	0.750000	0.906889	734	0.265668	0.305000	0.323013	
724	0.285912	127	0.000000	149	0.704698	0.906889	724	0.285912	0.312000	0.323009	
737	0.282225	133	0.037594	130	0.723077	0.906889	737	0.282225	0.307000	0.323003	
713	0.319776	144	0.013889	143	0.713287	0.906889	713	0.319776	0.332000	0.323006	
733	0.323329	122	0.000000	145	0.717241	0.906889	733	0.323329	0.341000	0.323013	
707	0.308345	145	0.000000	148	0.770270	0.906889	707	0.308345	0.332000	0.323016	
716	0.296089	152	0.032895	132	0.719697	0.906889	716	0.296089	0.312000	0.323012	
725	0.257931	138	0.007246	137	0.700730	0.906889	725	0.257931	0.284000	0.322997	
721	0.296810	137	0.029197	142	0.753521	0.906889	721	0.296810	0.325000	0.322998	
742	0.285714	136	0.036765	122	0.655738	0.906889	742	0.285714	0.297000	0.322988	
720	0.279167	126	0.007937	154	0.720779	0.906889	720	0.279167	0.313000	0.322984	
701	0.332382	144	0.048611	155	0.651613	0.906889	701	0.332382	0.341000	0.322991	
701	0.300999	139	0.050360	160	0.631250	0.906889	701	0.300999	0.319000	0.322990	
723	0.325035	141	0.035461	136	0.735294	0.906889	723	0.325035	0.340000	0.322996	
726	0.318182	147	0.061224	127	0.771654	0.906889	726	0.318182	0.338000	0.323002	
718	0.284123	146	0.020548	136	0.683824	0.906889	718	0.284123	0.300000	0.322993	
738	0.296748	125	0.000000	137	0.788321	0.906889	738	0.296748	0.327000	0.322995	
742	0.283019	126	0.007937	132	0.825758	0.906889	742	0.283019	0.320000	0.322993	
716	0.289106	129	0.023256	155	0.690323	0.906889	716	0.289106	0.317000	0.322991	
724	0.313536	140	0.021429	136	0.676471	0.906889	724	0.313536	0.322000	0.322991	
721	0.303745	143	0.006993	136	0.661765	0.906889	721	0.303745	0.310000	0.322986	
719	0.296245	138	0.014493	143	0.720280	0.906889	719	0.296245	0.318000	0.322984	
699	0.320458	155	0.045161	146	0.678082	0.906889	699	0.320458	0.330000	0.322987	
713	0.300140	137	0.065693	150	0.673333	0.906889	713	0.300140	0.324000	0.322987	
727	0.295736	119	0.042017	154	0.792208	0.906889	727	0.295736	0.342000	0.322994	
727	0.306740	118	0.016949	155	0.774194	0.906889	727	0.306740	0.345000	0.323003	
