Options:
Model:                           Discrete: Dependent
Tree File Name:                  tutorial_tree.nex
Data File Name:                  tutorial_edited_traits_save.tsv
Log File Name:                   tutorial_bayestraits_output_log_dep_save.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1390687965
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      5000000
Burn in:                         1000000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Save Model:                      tutorial_bayestraits_output_model_dep.bin
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,1.00) 
Tree Information
     Trees:                      1
     Taxa:                       500
     Sites:                      1
     States:                     4
Checkpoint:                      False
Re Set Itterations:              False
Re Set Seed:                     False
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
3979000	-466.325982	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.451813	0.000000	0.451813	0.451813	0.451813	0.451813	0.451813	0.000000	0.000001	0.000001	0.999997	0.000001	0.227132	
3980000	-466.941715	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.430802	0.000000	0.430802	0.430802	0.430802	0.430802	0.430802	0.000000	0.000001	0.000001	0.999997	0.000001	0.709180	
3981000	-466.574124	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.442156	0.000000	0.442156	0.442156	0.442156	0.442156	0.442156	0.000000	0.000001	0.000001	0.999997	0.000001	0.464696	
3982000	-465.871798	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.505354	0.000000	0.505354	0.505354	0.505354	0.505354	0.505354	0.000000	0.000001	0.000001	0.999997	0.000001	0.181790	
3983000	-466.263983	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.454641	0.000000	0.454641	0.454641	0.454641	0.454641	0.454641	0.000000	0.000001	0.000001	0.999997	0.000001	0.819648	
3984000	-466.656026	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.439386	0.000000	0.439386	0.439386	0.439386	0.439386	0.439386	0.000000	0.000001	0.000001	0.999997	0.000001	0.280341	
3985000	-467.518593	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.416762	0.000000	0.416762	0.416762	0.416762	0.416762	0.416762	0.000000	0.000001	0.000001	0.999998	0.000001	0.731593	
3986000	-466.487505	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.445282	0.000000	0.445282	0.445282	0.445282	0.445282	0.445282	0.000000	0.000001	0.000001	0.999997	0.000001	0.819191	
3987000	-465.851128	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.497066	0.000000	0.497066	0.497066	0.497066	0.497066	0.497066	0.000000	0.000001	0.000001	0.999997	0.000001	0.570135	
3988000	-465.987208	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.520790	0.000000	0.520790	0.520790	0.520790	0.520790	0.520790	0.000000	0.000001	0.000001	0.999997	0.000001	0.681582	
3989000	-469.690552	1	1	3	'0 Z 0 0 0 Z 0 Z 	D	0.710421	0.000000	0.710421	0.710421	0.710421	0.000000	0.710421	0.000000	0.000001	0.000001	0.999997	0.000001	0.668462	
3990000	-466.570665	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.442276	0.000000	0.442276	0.442276	0.442276	0.442276	0.442276	0.000000	0.000001	0.000001	0.999997	0.000001	0.928361	
3991000	-466.305142	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.452740	0.000000	0.452740	0.452740	0.452740	0.452740	0.452740	0.000000	0.000001	0.000001	0.999997	0.000001	0.496102	
3992000	-466.181517	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.458787	0.000000	0.458787	0.458787	0.458787	0.458787	0.458787	0.000000	0.000001	0.000001	0.999997	0.000001	0.647614	
3993000	-466.372820	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.449808	0.000000	0.449808	0.449808	0.449808	0.449808	0.449808	0.000000	0.000001	0.000001	0.999997	0.000001	0.808849	
3994000	-467.360566	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.420283	0.000000	0.420283	0.420283	0.420283	0.420283	0.420283	0.000000	0.000001	0.000001	0.999998	0.000001	0.188033	
3995000	-466.840437	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.566492	0.000000	0.566492	0.566492	0.566492	0.566492	0.566492	0.000000	0.000001	0.000001	0.999996	0.000002	0.981668	
3996000	-466.844883	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.433551	0.000000	0.433551	0.433551	0.433551	0.433551	0.433551	0.000000	0.000001	0.000001	0.999997	0.000001	0.479170	
3997000	-469.930098	1	1	3	'0 Z 0 0 0 Z 0 Z 	D	0.659621	0.000000	0.659621	0.659621	0.659621	0.000000	0.659621	0.000000	0.000001	0.000001	0.999997	0.000001	0.470395	
3998000	-466.195452	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.458050	0.000000	0.458050	0.458050	0.458050	0.458050	0.458050	0.000000	0.000001	0.000001	0.999997	0.000001	0.830599	
3999000	-466.424119	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.447722	0.000000	0.447722	0.447722	0.447722	0.447722	0.447722	0.000000	0.000001	0.000001	0.999997	0.000001	0.395668	
4000000	-465.873260	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.505689	0.000000	0.505689	0.505689	0.505689	0.505689	0.505689	0.000000	0.000001	0.000001	0.999997	0.000001	0.370487	
4001000	-466.111428	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.530759	0.000000	0.530759	0.530759	0.530759	0.530759	0.530759	0.000000	0.000001	0.000001	0.999996	0.000001	0.690762	
4002000	-465.944986	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.516444	0.000000	0.516444	0.516444	0.516444	0.516444	0.516444	0.000000	0.000001	0.000001	0.999997	0.000001	0.367173	
4003000	-465.879360	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.484441	0.000000	0.484441	0.484441	0.484441	0.484441	0.484441	0.000000	0.000001	0.000001	0.999997	0.000001	0.150122	
4004000	-465.905630	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.480234	0.000000	0.480234	0.480234	0.480234	0.480234	0.480234	0.000000	0.000001	0.000001	0.999997	0.000001	0.777101	
4005000	-465.894664	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.481826	0.000000	0.481826	0.481826	0.481826	0.481826	0.481826	0.000000	0.000001	0.000001	0.999997	0.000001	0.545552	
4006000	-466.079312	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.464794	0.000000	0.464794	0.464794	0.464794	0.464794	0.464794	0.000000	0.000001	0.000001	0.999997	0.000001	0.522846	
4007000	-466.024192	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.468649	0.000000	0.468649	0.468649	0.468649	0.468649	0.468649	0.000000	0.000001	0.000001	0.999997	0.000001	0.103969	
4008000	-465.951320	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.474931	0.000000	0.474931	0.474931	0.474931	0.474931	0.474931	0.000000	0.000001	0.000001	0.999997	0.000001	0.565761	
4009000	-465.987135	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.471621	0.000000	0.471621	0.471621	0.471621	0.471621	0.471621	0.000000	0.000001	0.000001	0.999997	0.000001	0.376192	
4010000	-466.027095	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.468431	0.000000	0.468431	0.468431	0.468431	0.468431	0.468431	0.000000	0.000001	0.000001	0.999997	0.000001	0.642906	
4011000	-465.949428	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.516940	0.000000	0.516940	0.516940	0.516940	0.516940	0.516940	0.000000	0.000001	0.000001	0.999997	0.000001	0.445045	
4012000	-466.469266	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.445970	0.000000	0.445970	0.445970	0.445970	0.445970	0.445970	0.000000	0.000001	0.000001	0.999997	0.000001	0.296299	
4013000	-466.178128	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.535172	0.000000	0.535172	0.535172	0.535172	0.535172	0.535172	0.000000	0.000001	0.000001	0.999996	0.000001	0.896784	
4014000	-466.738533	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.562492	0.000000	0.562492	0.562492	0.562492	0.562492	0.562492	0.000000	0.000001	0.000001	0.999996	0.000001	0.879634	
4015000	-466.384756	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.449313	0.000000	0.449313	0.449313	0.449313	0.449313	0.449313	0.000000	0.000001	0.000001	0.999997	0.000001	0.596766	
4016000	-465.852865	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.498735	0.000000	0.498735	0.498735	0.498735	0.498735	0.498735	0.000000	0.000001	0.000001	0.999997	0.000001	0.216268	
4017000	-466.005926	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.522508	0.000000	0.522508	0.522508	0.522508	0.522508	0.522508	0.000000	0.000001	0.000001	0.999997	0.000001	0.828167	
4018000	-466.211095	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.457241	0.000000	0.457241	0.457241	0.457241	0.457241	0.457241	0.000000	0.000001	0.000001	0.999997	0.000001	0.703201	
4019000	-465.857851	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.501265	0.000000	0.501265	0.501265	0.501265	0.501265	0.501265	0.000000	0.000001	0.000001	0.999997	0.000001	0.803973	
4020000	-466.281006	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.541233	0.000000	0.541233	0.541233	0.541233	0.541233	0.541233	0.000000	0.000001	0.000001	0.999996	0.000001	0.713309	
4021000	-467.130056	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.425828	0.000000	0.425828	0.425828	0.425828	0.425828	0.425828	0.000000	0.000001	0.000001	0.999997	0.000001	0.325441	
4022000	-465.897728	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.510230	0.000000	0.510230	0.510230	0.510230	0.510230	0.510230	0.000000	0.000001	0.000001	0.999997	0.000001	0.977895	
4023000	-465.987803	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.520846	0.000000	0.520846	0.520846	0.520846	0.520846	0.520846	0.000000	0.000001	0.000001	0.999997	0.000001	0.456547	
4024000	-466.364949	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.450138	0.000000	0.450138	0.450138	0.450138	0.450138	0.450138	0.000000	0.000001	0.000001	0.999997	0.000001	0.596726	
4025000	-468.447404	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.399236	0.000000	0.399236	0.399236	0.399236	0.399236	0.399236	0.000000	0.000001	0.000001	0.999998	0.000001	0.407075	
4026000	-467.478901	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.417627	0.000000	0.417627	0.417627	0.417627	0.417627	0.417627	0.000000	0.000001	0.000001	0.999998	0.000001	0.567114	
4027000	-467.037371	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.573752	0.000000	0.573752	0.573752	0.573752	0.573752	0.573752	0.000000	0.000001	0.000001	0.999996	0.000002	0.300347	
4028000	-467.102980	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.426516	0.000000	0.426516	0.426516	0.426516	0.426516	0.426516	0.000000	0.000001	0.000001	0.999997	0.000001	0.225156	
4029000	-466.606318	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.441047	0.000000	0.441047	0.441047	0.441047	0.441047	0.441047	0.000000	0.000001	0.000001	0.999997	0.000001	0.719859	
4030000	-465.851107	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.494135	0.000000	0.494135	0.494135	0.494135	0.494135	0.494135	0.000000	0.000001	0.000001	0.999997	0.000001	0.528476	
4031000	-466.944915	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.430713	0.000000	0.430713	0.430713	0.430713	0.430713	0.430713	0.000000	0.000001	0.000001	0.999997	0.000001	0.202268	
4032000	-466.263270	1	2	2	'1 Z 0 1 1 0 1 Z 	D	0.497208	0.000000	0.534885	0.497208	0.497208	0.534885	0.497208	0.000000	0.000001	0.000001	0.999997	0.000001	0.200413	
4033000	-466.135894	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.461324	0.000000	0.461324	0.461324	0.461324	0.461324	0.461324	0.000000	0.000001	0.000001	0.999997	0.000001	0.599088	
4034000	-467.473088	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.417755	0.000000	0.417755	0.417755	0.417755	0.417755	0.417755	0.000000	0.000001	0.000001	0.999998	0.000001	0.365738	
4035000	-465.866724	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.487219	0.000000	0.487219	0.487219	0.487219	0.487219	0.487219	0.000000	0.000001	0.000001	0.999997	0.000001	0.773947	
4036000	-466.619379	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.440605	0.000000	0.440605	0.440605	0.440605	0.440605	0.440605	0.000000	0.000001	0.000001	0.999997	0.000001	0.702824	
4037000	-465.890578	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.482471	0.000000	0.482471	0.482471	0.482471	0.482471	0.482471	0.000000	0.000001	0.000001	0.999997	0.000001	0.483047	
4038000	-466.380808	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.449476	0.000000	0.449476	0.449476	0.449476	0.449476	0.449476	0.000000	0.000001	0.000001	0.999997	0.000001	0.429289	
4039000	-469.076106	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.631242	0.000000	0.631242	0.631242	0.631242	0.631242	0.631242	0.000000	0.000002	0.000002	0.999995	0.000002	0.460445	
4040000	-465.931674	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.514886	0.000000	0.514886	0.514886	0.514886	0.514886	0.514886	0.000000	0.000001	0.000001	0.999997	0.000001	0.402933	
4041000	-465.968706	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.518978	0.000000	0.518978	0.518978	0.518978	0.518978	0.518978	0.000000	0.000001	0.000001	0.999997	0.000001	0.658205	
4042000	-466.341107	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.451154	0.000000	0.451154	0.451154	0.451154	0.451154	0.451154	0.000000	0.000001	0.000001	0.999997	0.000001	0.888992	
4043000	-465.917955	1	2	2	'0 Z 0 1 1 0 0 Z 	D	0.514601	0.000000	0.514601	0.506631	0.506631	0.514601	0.514601	0.000000	0.000001	0.000001	0.999997	0.000001	0.923151	
4044000	-465.905435	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.511401	0.000000	0.511401	0.511401	0.511401	0.511401	0.511401	0.000000	0.000001	0.000001	0.999997	0.000001	0.950399	
4045000	-466.269067	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.454401	0.000000	0.454401	0.454401	0.454401	0.454401	0.454401	0.000000	0.000001	0.000001	0.999997	0.000001	0.828021	
4046000	-466.448471	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.446768	0.000000	0.446768	0.446768	0.446768	0.446768	0.446768	0.000000	0.000001	0.000001	0.999997	0.000001	0.628560	
4047000	-465.970260	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.473115	0.000000	0.473115	0.473115	0.473115	0.473115	0.473115	0.000000	0.000001	0.000001	0.999997	0.000001	0.813508	
4048000	-465.968981	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.473233	0.000000	0.473233	0.473233	0.473233	0.473233	0.473233	0.000000	0.000001	0.000001	0.999997	0.000001	0.168272	
4049000	-466.132544	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.532207	0.000000	0.532207	0.532207	0.532207	0.532207	0.532207	0.000000	0.000001	0.000001	0.999996	0.000001	0.973113	
4050000	-466.117630	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.462400	0.000000	0.462400	0.462400	0.462400	0.462400	0.462400	0.000000	0.000001	0.000001	0.999997	0.000001	0.405630	
4051000	-465.929688	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.514644	0.000000	0.514644	0.514644	0.514644	0.514644	0.514644	0.000000	0.000001	0.000001	0.999997	0.000001	0.254940	
4052000	-465.933789	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.476778	0.000000	0.476778	0.476778	0.476778	0.476778	0.476778	0.000000	0.000001	0.000001	0.999997	0.000001	0.295723	
4053000	-465.911562	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.512277	0.000000	0.512277	0.512277	0.512277	0.512277	0.512277	0.000000	0.000001	0.000001	0.999997	0.000001	0.784133	
4054000	-465.868244	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.504488	0.000000	0.504488	0.504488	0.504488	0.504488	0.504488	0.000000	0.000001	0.000001	0.999997	0.000001	0.788497	
4055000	-467.090416	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.426838	0.000000	0.426838	0.426838	0.426838	0.426838	0.426838	0.000000	0.000001	0.000001	0.999997	0.000001	0.183427	
4056000	-467.152667	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.577765	0.000000	0.577765	0.577765	0.577765	0.577765	0.577765	0.000000	0.000001	0.000001	0.999996	0.000002	0.882298	
4057000	-466.155895	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.460186	0.000000	0.460186	0.460186	0.460186	0.460186	0.460186	0.000000	0.000001	0.000001	0.999997	0.000001	0.450945	
4058000	-465.864930	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.487695	0.000000	0.487695	0.487695	0.487695	0.487695	0.487695	0.000000	0.000001	0.000001	0.999997	0.000001	0.613241	
4059000	-468.892439	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.392183	0.000000	0.392183	0.392183	0.392183	0.392183	0.392183	0.000000	0.000001	0.000001	0.999998	0.000001	0.930343	
4060000	-466.027307	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.524354	0.000000	0.524354	0.524354	0.524354	0.524354	0.524354	0.000000	0.000001	0.000001	0.999997	0.000001	0.879161	
4061000	-466.966925	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.430109	0.000000	0.430109	0.430109	0.430109	0.430109	0.430109	0.000000	0.000001	0.000001	0.999997	0.000001	0.842560	
4062000	-466.217321	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.456925	0.000000	0.456925	0.456925	0.456925	0.456925	0.456925	0.000000	0.000001	0.000001	0.999997	0.000001	0.982329	
4063000	-466.709424	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.561313	0.000000	0.561313	0.561313	0.561313	0.561313	0.561313	0.000000	0.000001	0.000001	0.999996	0.000001	0.804614	
4064000	-466.057104	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.526759	0.000000	0.526759	0.526759	0.526759	0.526759	0.526759	0.000000	0.000001	0.000001	0.999997	0.000001	0.385800	
4065000	-466.223651	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.537948	0.000000	0.537948	0.537948	0.537948	0.537948	0.537948	0.000000	0.000001	0.000001	0.999996	0.000001	0.261630	
4066000	-465.913188	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.479231	0.000000	0.479231	0.479231	0.479231	0.479231	0.479231	0.000000	0.000001	0.000001	0.999997	0.000001	0.584474	
4067000	-465.910008	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.479645	0.000000	0.479645	0.479645	0.479645	0.479645	0.479645	0.000000	0.000001	0.000001	0.999997	0.000001	0.334554	
4068000	-469.835693	1	1	3	'0 Z 0 0 0 Z 0 Z 	D	0.669529	0.000000	0.669529	0.669529	0.669529	0.000000	0.669529	0.000000	0.000001	0.000001	0.999997	0.000001	0.791006	
4069000	-465.865395	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.503729	0.000000	0.503729	0.503729	0.503729	0.503729	0.503729	0.000000	0.000001	0.000001	0.999997	0.000001	0.249666	
4070000	-465.852661	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.498587	0.000000	0.498587	0.498587	0.498587	0.498587	0.498587	0.000000	0.000001	0.000001	0.999997	0.000001	0.950910	
4071000	-465.941540	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.475939	0.000000	0.475939	0.475939	0.475939	0.475939	0.475939	0.000000	0.000001	0.000001	0.999997	0.000001	0.485748	
4072000	-465.853364	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.492119	0.000000	0.492119	0.492119	0.492119	0.492119	0.492119	0.000000	0.000001	0.000001	0.999997	0.000001	0.501576	
4073000	-466.019743	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.523713	0.000000	0.523713	0.523713	0.523713	0.523713	0.523713	0.000000	0.000001	0.000001	0.999997	0.000001	0.707224	
4074000	-465.864642	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.503517	0.000000	0.503517	0.503517	0.503517	0.503517	0.503517	0.000000	0.000001	0.000001	0.999997	0.000001	0.791648	
4075000	-465.852157	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.492992	0.000000	0.492992	0.492992	0.492992	0.492992	0.492992	0.000000	0.000001	0.000001	0.999997	0.000001	0.241481	
4076000	-471.892277	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.356231	0.000000	0.356231	0.356231	0.356231	0.356231	0.356231	0.000000	0.000001	0.000001	0.999998	0.000001	0.259534	
4077000	-466.056689	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.466309	0.000000	0.466309	0.466309	0.466309	0.466309	0.466309	0.000000	0.000001	0.000001	0.999997	0.000001	0.438282	
4078000	-466.502582	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.444722	0.000000	0.444722	0.444722	0.444722	0.444722	0.444722	0.000000	0.000001	0.000001	0.999997	0.000001	0.909668	
4079000	-465.886104	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.483218	0.000000	0.483218	0.483218	0.483218	0.483218	0.483218	0.000000	0.000001	0.000001	0.999997	0.000001	0.426108	
4080000	-466.099246	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.463524	0.000000	0.463524	0.463524	0.463524	0.463524	0.463524	0.000000	0.000001	0.000001	0.999997	0.000001	0.250528	
4081000	-466.004325	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.470196	0.000000	0.470196	0.470196	0.470196	0.470196	0.470196	0.000000	0.000001	0.000001	0.999997	0.000001	0.592577	
4082000	-465.944074	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.475672	0.000000	0.475672	0.475672	0.475672	0.475672	0.475672	0.000000	0.000001	0.000001	0.999997	0.000001	0.779934	
4083000	-465.987438	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.520812	0.000000	0.520812	0.520812	0.520812	0.520812	0.520812	0.000000	0.000001	0.000001	0.999997	0.000001	0.466101	
4084000	-467.697769	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.595017	0.000000	0.595017	0.595017	0.595017	0.595017	0.595017	0.000000	0.000001	0.000001	0.999995	0.000002	0.750488	
4085000	-465.850632	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.495564	0.000000	0.495564	0.495564	0.495564	0.495564	0.495564	0.000000	0.000001	0.000001	0.999997	0.000001	0.823235	
4086000	-466.034656	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.467872	0.000000	0.467872	0.467872	0.467872	0.467872	0.467872	0.000000	0.000001	0.000001	0.999997	0.000001	0.918327	
4087000	-465.861104	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.502435	0.000000	0.502435	0.502435	0.502435	0.502435	0.502435	0.000000	0.000001	0.000001	0.999997	0.000001	0.993681	
4088000	-465.991691	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.471235	0.000000	0.471235	0.471235	0.471235	0.471235	0.471235	0.000000	0.000001	0.000001	0.999997	0.000001	0.547769	
4089000	-465.853668	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.491932	0.000000	0.491932	0.491932	0.491932	0.491932	0.491932	0.000000	0.000001	0.000001	0.999997	0.000001	0.412812	
4090000	-466.102158	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.463343	0.000000	0.463343	0.463343	0.463343	0.463343	0.463343	0.000000	0.000001	0.000001	0.999997	0.000001	0.612208	
4091000	-466.106691	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.530427	0.000000	0.530427	0.530427	0.530427	0.530427	0.530427	0.000000	0.000001	0.000001	0.999996	0.000001	0.375851	
4092000	-466.123229	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.462066	0.000000	0.462066	0.462066	0.462066	0.462066	0.462066	0.000000	0.000001	0.000001	0.999997	0.000001	0.307515	
4093000	-466.102132	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.530104	0.000000	0.530104	0.530104	0.530104	0.530104	0.530104	0.000000	0.000001	0.000001	0.999996	0.000001	0.414040	
4094000	-465.922447	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.513733	0.000000	0.513733	0.513733	0.513733	0.513733	0.513733	0.000000	0.000001	0.000001	0.999997	0.000001	0.775662	
4095000	-467.426118	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.418798	0.000000	0.418798	0.418798	0.418798	0.418798	0.418798	0.000000	0.000001	0.000001	0.999998	0.000001	0.843256	
4096000	-466.020084	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.468961	0.000000	0.468961	0.468961	0.468961	0.468961	0.468961	0.000000	0.000001	0.000001	0.999997	0.000001	0.657811	
4097000	-465.880136	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.484293	0.000000	0.484293	0.484293	0.484293	0.484293	0.484293	0.000000	0.000001	0.000001	0.999997	0.000001	0.392652	
4098000	-465.850657	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.495247	0.000000	0.495247	0.495247	0.495247	0.495247	0.495247	0.000000	0.000001	0.000001	0.999997	0.000001	0.680013	
4099000	-471.009942	1	1	3	'0 Z 0 0 0 Z 0 Z 	D	0.602477	0.000000	0.602477	0.602477	0.602477	0.000000	0.602477	0.000000	0.000001	0.000001	0.999997	0.000001	0.786601	
4100000	-469.704876	1	1	3	'0 Z 0 0 0 Z 0 Z 	D	0.693683	0.000000	0.693683	0.693683	0.693683	0.000000	0.693683	0.000000	0.000001	0.000001	0.999997	0.000001	0.475173	
4101000	-468.878969	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.392387	0.000000	0.392387	0.392387	0.392387	0.392387	0.392387	0.000000	0.000001	0.000001	0.999998	0.000001	0.601004	
4102000	-465.850703	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.496145	0.000000	0.496145	0.496145	0.496145	0.496145	0.496145	0.000000	0.000001	0.000001	0.999997	0.000001	0.797499	
4103000	-463.209510	1	2	2	'0 Z 0 0 1 1 0 Z 	D	0.578396	0.000000	0.578396	0.578396	0.397331	0.397331	0.578396	0.000000	0.000001	0.000001	0.999998	0.000001	0.753739	
4104000	-465.940116	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.515887	0.000000	0.515887	0.515887	0.515887	0.515887	0.515887	0.000000	0.000001	0.000001	0.999997	0.000001	0.823948	
4105000	-465.932956	1	1	2	'0 Z 0 0 0 0 0 Z 	D	0.515041	0.000000	0.515041	0.515041	0.515041	0.515041	0.515041	0.000000	0.000001	0.000001	0.999997	0.000001	0.608157	
